interval_id,source,window_index,channel_index,channel,start_sample_in_window,stop_sample_in_window_exclusive,start_seconds_in_window,end_seconds_in_window,start_seconds_in_recording,end_seconds_in_recording,duration_seconds,mean_probability,max_probability
m3_improved_prediction_w0000_c01_i023,m3_improved_prediction,0,1,Fp1,2016,2064,8.064,8.256,8.064,8.256,0.19200000000000017,0.4613424837589264,0.5859825015068054
m3_improved_prediction_w0000_c01_i024,m3_improved_prediction,0,1,Fp1,2180,2212,8.72,8.848,8.72,8.848,0.1280000000000001,0.45062270760536194,0.5497281551361084
m3_improved_prediction_w0000_c01_i025,m3_improved_prediction,0,1,Fp1,2265,2275,9.06,9.1,9.06,9.1,0.03999999999999915,0.37816518545150757,0.40340355038642883
m3_improved_prediction_w0000_c01_i026,m3_improved_prediction,0,1,Fp1,2339,2340,9.356,9.36,9.356,9.36,0.0039999999999995595,0.35026824474334717,0.35026824474334717
m3_improved_prediction_w0000_c01_i027,m3_improved_prediction,0,1,Fp1,2475,2499,9.9,9.996,9.9,9.996,0.09600000000000009,0.4773496687412262,0.5843637585639954
m3_improved_prediction_w0000_c02_i000,m3_improved_prediction,0,2,Fp2,0,49,0.0,0.196,0.0,0.196,0.196,0.7552434206008911,0.9279636144638062
m3_improved_prediction_w0000_c02_i001,m3_improved_prediction,0,2,Fp2,56,63,0.224,0.252,0.224,0.252,0.027999999999999997,0.3856862485408783,0.40457451343536377
m3_improved_prediction_w0000_c02_i002,m3_improved_prediction,0,2,Fp2,73,74,0.292,0.296,0.292,0.296,0.0040000000000000036,0.35527849197387695,0.35527849197387695
m3_improved_prediction_w0000_c02_i003,m3_improved_prediction,0,2,Fp2,90,92,0.36,0.368,0.36,0.368,0.008000000000000007,0.3760051727294922,0.3817470073699951
m3_improved_prediction_w0000_c02_i004,m3_improved_prediction,0,2,Fp2,95,202,0.38,0.808,0.38,0.808,0.42800000000000005,0.5646591186523438,0.8009916543960571
m3_improved_prediction_w0000_c02_i005,m3_improved_prediction,0,2,Fp2,291,296,1.164,1.184,1.164,1.184,0.020000000000000018,0.41115331649780273,0.41907551884651184
m3_improved_prediction_w0000_c02_i006,m3_improved_prediction,0,2,Fp2,298,300,1.192,1.2,1.192,1.2,0.008000000000000007,0.35306495428085327,0.3551369607448578
m3_improved_prediction_w0000_c02_i007,m3_improved_prediction,0,2,Fp2,660,663,2.64,2.652,2.64,2.652,0.01200000000000001,0.38145601749420166,0.3920261859893799
m3_improved_prediction_w0000_c02_i008,m3_improved_prediction,0,2,Fp2,1000,1046,4.0,4.184,4.0,4.184,0.18400000000000016,0.6188018918037415,0.735832691192627
m3_improved_prediction_w0000_c02_i009,m3_improved_prediction,0,2,Fp2,1048,1052,4.192,4.208,4.192,4.208,0.016000000000000014,0.3772786557674408,0.3901222348213196
m3_improved_prediction_w0000_c02_i010,m3_improved_prediction,0,2,Fp2,1054,1070,4.216,4.28,4.216,4.28,0.06400000000000006,0.4662362039089203,0.5272023677825928
m3_improved_prediction_w0000_c02_i011,m3_improved_prediction,0,2,Fp2,1094,1145,4.376,4.58,4.376,4.58,0.20399999999999974,0.47188279032707214,0.5485907196998596
m3_improved_prediction_w0000_c02_i012,m3_improved_prediction,0,2,Fp2,1153,1155,4.612,4.62,4.612,4.62,0.008000000000000007,0.3637423515319824,0.36993280053138733
m3_improved_prediction_w0000_c02_i013,m3_improved_prediction,0,2,Fp2,1162,1163,4.648,4.652,4.648,4.652,0.004000000000000448,0.35302940011024475,0.35302940011024475
m3_improved_prediction_w0000_c02_i014,m3_improved_prediction,0,2,Fp2,1177,1252,4.708,5.008,4.708,5.008,0.2999999999999998,0.5337926149368286,0.7435961961746216
m3_improved_prediction_w0000_c02_i015,m3_improved_prediction,0,2,Fp2,1255,1458,5.02,5.832,5.02,5.832,0.8120000000000003,0.8209893107414246,0.9543667435646057
m3_improved_prediction_w0000_c02_i016,m3_improved_prediction,0,2,Fp2,1460,1564,5.84,6.256,5.84,6.256,0.41600000000000037,0.5850948095321655,0.7421483397483826
m3_improved_prediction_w0000_c02_i017,m3_improved_prediction,0,2,Fp2,1567,1574,6.268,6.296,6.268,6.296,0.02800000000000047,0.3777323067188263,0.4033738672733307
m3_improved_prediction_w0000_c02_i018,m3_improved_prediction,0,2,Fp2,1600,1719,6.4,6.876,6.4,6.876,0.476,0.5981611013412476,0.7585832476615906
m3_improved_prediction_w0000_c02_i019,m3_improved_prediction,0,2,Fp2,1722,1881,6.888,7.524,6.888,7.524,0.6360000000000001,0.5847867131233215,0.784310519695282
m3_improved_prediction_w0000_c02_i020,m3_improved_prediction,0,2,Fp2,1883,1920,7.532,7.68,7.532,7.68,0.1479999999999997,0.4325808584690094,0.500210702419281
m3_improved_prediction_w0000_c02_i021,m3_improved_prediction,0,2,Fp2,1928,1947,7.712,7.788,7.712,7.788,0.07600000000000051,0.410803884267807,0.46755874156951904
m3_improved_prediction_w0000_c02_i022,m3_improved_prediction,0,2,Fp2,2004,2089,8.016,8.356,8.016,8.356,0.33999999999999986,0.5908089876174927,0.7767149209976196
m3_improved_prediction_w0000_c02_i023,m3_improved_prediction,0,2,Fp2,2092,2095,8.368,8.38,8.368,8.38,0.012000000000000455,0.36342573165893555,0.37058597803115845
m3_improved_prediction_w0000_c02_i024,m3_improved_prediction,0,2,Fp2,2099,2104,8.396,8.416,8.396,8.416,0.019999999999999574,0.39449453353881836,0.41249123215675354
m3_improved_prediction_w0000_c02_i025,m3_improved_prediction,0,2,Fp2,2111,2112,8.444,8.448,8.444,8.448,0.0039999999999995595,0.3585585355758667,0.3585585355758667
m3_improved_prediction_w0000_c02_i026,m3_improved_prediction,0,2,Fp2,2126,2128,8.504,8.512,8.504,8.512,0.008000000000000895,0.37617921829223633,0.37827450037002563
m3_improved_prediction_w0000_c02_i027,m3_improved_prediction,0,2,Fp2,2131,2136,8.524,8.544,8.524,8.544,0.02000000000000135,0.4032284617424011,0.4427708387374878
m3_improved_prediction_w0000_c02_i028,m3_improved_prediction,0,2,Fp2,2176,2225,8.704,8.9,8.704,8.9,0.19599999999999973,0.5436316728591919,0.691381573677063
m3_improved_prediction_w0000_c02_i029,m3_improved_prediction,0,2,Fp2,2264,2280,9.056,9.12,9.056,9.12,0.06400000000000006,0.453670859336853,0.50174480676651
m3_improved_prediction_w0000_c02_i030,m3_improved_prediction,0,2,Fp2,2281,2294,9.124,9.176,9.124,9.176,0.0519999999999996,0.39553913474082947,0.4462682008743286
m3_improved_prediction_w0000_c02_i031,m3_improved_prediction,0,2,Fp2,2310,2323,9.24,9.292,9.24,9.292,0.0519999999999996,0.39576080441474915,0.431355744600296
m3_improved_prediction_w0000_c02_i032,m3_improved_prediction,0,2,Fp2,2331,2344,9.324,9.376,9.324,9.376,0.0519999999999996,0.38591277599334717,0.4180741608142853
m3_improved_prediction_w0000_c02_i033,m3_improved_prediction,0,2,Fp2,2358,2359,9.432,9.436,9.432,9.436,0.0039999999999995595,0.35081857442855835,0.35081857442855835
m3_improved_prediction_w0000_c02_i034,m3_improved_prediction,0,2,Fp2,2387,2390,9.548,9.56,9.548,9.56,0.012000000000000455,0.3615296185016632,0.37331581115722656
m3_improved_prediction_w0000_c02_i035,m3_improved_prediction,0,2,Fp2,2404,2410,9.616,9.64,9.616,9.64,0.02400000000000091,0.3765404522418976,0.3875805735588074
m3_improved_prediction_w0000_c02_i036,m3_improved_prediction,0,2,Fp2,2429,2431,9.716,9.724,9.716,9.724,0.008000000000000895,0.35587888956069946,0.35674139857292175
m3_improved_prediction_w0000_c02_i037,m3_improved_prediction,0,2,Fp2,2442,2459,9.768,9.836,9.768,9.836,0.06799999999999962,0.3993256390094757,0.4402023255825043
m3_improved_prediction_w0000_c02_i038,m3_improved_prediction,0,2,Fp2,2472,2499,9.888,9.996,9.888,9.996,0.10800000000000054,0.5057430267333984,0.5840952396392822
m3_improved_prediction_w0000_c03_i000,m3_improved_prediction,0,3,AF3,1276,1331,5.104,5.324,5.104,5.324,0.21999999999999975,0.6495241522789001,0.8443850874900818
m3_improved_prediction_w0000_c03_i001,m3_improved_prediction,0,3,AF3,1342,1400,5.368,5.6,5.368,5.6,0.23199999999999932,0.6841495633125305,0.8718618154525757
m3_improved_prediction_w0000_c04_i000,m3_improved_prediction,0,4,AF4,1276,1399,5.104,5.596,5.104,5.596,0.492,0.6924048066139221,0.8994309306144714
m3_improved_prediction_w0000_c05_i000,m3_improved_prediction,0,5,AF7,1275,1398,5.1,5.592,5.1,5.592,0.492,0.6582688689231873,0.9009501338005066
m3_improved_prediction_w0000_c06_i000,m3_improved_prediction,0,6,AF8,1275,1398,5.1,5.592,5.1,5.592,0.492,0.71036297082901,0.8975206613540649
m3_improved_prediction_w0000_c07_i000,m3_improved_prediction,0,7,Fz,1269,1414,5.076,5.656,5.076,5.656,0.5800000000000001,0.7456729412078857,0.897702693939209
m3_improved_prediction_w0000_c07_i001,m3_improved_prediction,0,7,Fz,2037,2038,8.148,8.152,8.148,8.152,0.0039999999999995595,0.36451297998428345,0.36451297998428345
m3_improved_prediction_w0000_c08_i000,m3_improved_prediction,0,8,F1,1275,1406,5.1,5.624,5.1,5.624,0.524,0.7137286067008972,0.885716438293457
m3_improved_prediction_w0000_c09_i000,m3_improved_prediction,0,9,F2,1275,1400,5.1,5.6,5.1,5.6,0.5,0.635198175907135,0.8657839298248291
m3_improved_prediction_w0000_c10_i000,m3_improved_prediction,0,10,F3,4,9,0.016,0.036,0.016,0.036,0.019999999999999997,0.5129154920578003,0.6041126251220703
m3_improved_prediction_w0000_c10_i001,m3_improved_prediction,0,10,F3,11,16,0.044,0.064,0.044,0.064,0.020000000000000004,0.5099895596504211,0.5779895782470703
m3_improved_prediction_w0000_c10_i002,m3_improved_prediction,0,10,F3,1057,1065,4.228,4.26,4.228,4.26,0.03200000000000003,0.4407331347465515,0.48925450444221497
m3_improved_prediction_w0000_c10_i003,m3_improved_prediction,0,10,F3,1095,1243,4.38,4.972,4.38,4.972,0.5920000000000005,0.6146928668022156,0.8042537569999695
m3_improved_prediction_w0000_c10_i004,m3_improved_prediction,0,10,F3,1267,1347,5.068,5.388,5.068,5.388,0.3200000000000003,0.6843507289886475,0.8430017232894897
m3_improved_prediction_w0000_c10_i005,m3_improved_prediction,0,10,F3,1348,1349,5.392,5.396,5.392,5.396,0.0039999999999995595,0.4011862874031067,0.4011862874031067
m3_improved_prediction_w0000_c10_i006,m3_improved_prediction,0,10,F3,1352,1353,5.408,5.412,5.408,5.412,0.0039999999999995595,0.35377493500709534,0.35377493500709534
m3_improved_prediction_w0000_c10_i007,m3_improved_prediction,0,10,F3,1357,1425,5.428,5.7,5.428,5.7,0.27200000000000024,0.6905513405799866,0.8577511310577393
m3_improved_prediction_w0000_c10_i008,m3_improved_prediction,0,10,F3,1426,1432,5.704,5.728,5.704,5.728,0.02400000000000002,0.40698540210723877,0.45576053857803345
m3_improved_prediction_w0000_c10_i009,m3_improved_prediction,0,10,F3,1437,1440,5.748,5.76,5.748,5.76,0.011999999999999567,0.41774097084999084,0.4397452771663666
m3_improved_prediction_w0000_c10_i010,m3_improved_prediction,0,10,F3,1444,1501,5.776,6.004,5.776,6.004,0.22799999999999976,0.5802213549613953,0.7597371339797974
m3_improved_prediction_w0000_c10_i011,m3_improved_prediction,0,10,F3,1527,1559,6.108,6.236,6.108,6.236,0.1280000000000001,0.5736916065216064,0.8212463855743408
m3_improved_prediction_w0000_c10_i012,m3_improved_prediction,0,10,F3,1621,1642,6.484,6.568,6.484,6.568,0.08399999999999963,0.43883395195007324,0.5476917028427124
m3_improved_prediction_w0000_c10_i013,m3_improved_prediction,0,10,F3,1643,1669,6.572,6.676,6.572,6.676,0.10400000000000009,0.4889315962791443,0.5773934125900269
m3_improved_prediction_w0000_c10_i014,m3_improved_prediction,0,10,F3,1670,1679,6.68,6.716,6.68,6.716,0.036000000000000476,0.4135461747646332,0.4631522595882416
m3_improved_prediction_w0000_c10_i015,m3_improved_prediction,0,10,F3,1680,1689,6.72,6.756,6.72,6.756,0.036000000000000476,0.41870200634002686,0.4767247438430786
m3_improved_prediction_w0000_c10_i016,m3_improved_prediction,0,10,F3,1691,1696,6.764,6.784,6.764,6.784,0.019999999999999574,0.38887232542037964,0.42646753787994385
m3_improved_prediction_w0000_c10_i017,m3_improved_prediction,0,10,F3,1697,1698,6.788,6.792,6.788,6.792,0.0039999999999995595,0.3512939214706421,0.3512939214706421
m3_improved_prediction_w0000_c10_i018,m3_improved_prediction,0,10,F3,1699,1700,6.796,6.8,6.796,6.8,0.0039999999999995595,0.3576885759830475,0.3576885759830475
m3_improved_prediction_w0000_c10_i019,m3_improved_prediction,0,10,F3,1741,1744,6.964,6.976,6.964,6.976,0.011999999999999567,0.36729228496551514,0.38931307196617126
m3_improved_prediction_w0000_c10_i020,m3_improved_prediction,0,10,F3,1751,1769,7.004,7.076,7.004,7.076,0.07200000000000006,0.509857714176178,0.7160847783088684
m3_improved_prediction_w0000_c10_i021,m3_improved_prediction,0,10,F3,1810,1814,7.24,7.256,7.24,7.256,0.016000000000000014,0.3734176754951477,0.3995838761329651
m3_improved_prediction_w0000_c10_i022,m3_improved_prediction,0,10,F3,1816,1855,7.264,7.42,7.264,7.42,0.1559999999999997,0.5616313815116882,0.6681840419769287
m3_improved_prediction_w0000_c10_i023,m3_improved_prediction,0,10,F3,1860,1880,7.44,7.52,7.44,7.52,0.07999999999999918,0.4578397870063782,0.6241251230239868
m3_improved_prediction_w0000_c10_i024,m3_improved_prediction,0,10,F3,1889,1895,7.556,7.58,7.556,7.58,0.02400000000000002,0.3761768043041229,0.3958621919155121
m3_improved_prediction_w0000_c10_i025,m3_improved_prediction,0,10,F3,1900,1904,7.6,7.616,7.6,7.616,0.016000000000000014,0.44209855794906616,0.4735531210899353
m3_improved_prediction_w0000_c10_i026,m3_improved_prediction,0,10,F3,1917,1919,7.668,7.676,7.668,7.676,0.008000000000000007,0.3790385127067566,0.3929951786994934
m3_improved_prediction_w0000_c10_i027,m3_improved_prediction,0,10,F3,2003,2118,8.012,8.472,8.012,8.472,0.4599999999999991,0.6296040415763855,0.8967775702476501
m3_improved_prediction_w0000_c10_i028,m3_improved_prediction,0,10,F3,2121,2144,8.484,8.576,8.484,8.576,0.09200000000000053,0.5028791427612305,0.7198385000228882
m3_improved_prediction_w0000_c10_i029,m3_improved_prediction,0,10,F3,2148,2152,8.592,8.608,8.592,8.608,0.016000000000000014,0.4180457592010498,0.4555447995662689
m3_improved_prediction_w0000_c10_i030,m3_improved_prediction,0,10,F3,2156,2171,8.624,8.684,8.624,8.684,0.05999999999999872,0.41643285751342773,0.47330939769744873
m3_improved_prediction_w0000_c10_i031,m3_improved_prediction,0,10,F3,2173,2226,8.692,8.904,8.692,8.904,0.21199999999999974,0.6530571579933167,0.810009241104126
m3_improved_prediction_w0000_c10_i032,m3_improved_prediction,0,10,F3,2227,2232,8.908,8.928,8.908,8.928,0.02000000000000135,0.37546825408935547,0.39832472801208496
m3_improved_prediction_w0000_c10_i033,m3_improved_prediction,0,10,F3,2236,2238,8.944,8.952,8.944,8.952,0.007999999999999119,0.3972158432006836,0.40868037939071655
m3_improved_prediction_w0000_c10_i034,m3_improved_prediction,0,10,F3,2284,2295,9.136,9.18,9.136,9.18,0.04400000000000048,0.4361237585544586,0.48200297355651855
m3_improved_prediction_w0000_c10_i035,m3_improved_prediction,0,10,F3,2339,2349,9.356,9.396,9.356,9.396,0.040000000000000924,0.3852912187576294,0.4131492078304291
m3_improved_prediction_w0000_c10_i036,m3_improved_prediction,0,10,F3,2366,2367,9.464,9.468,9.464,9.468,0.0039999999999995595,0.3516075015068054,0.3516075015068054
m3_improved_prediction_w0000_c10_i037,m3_improved_prediction,0,10,F3,2381,2394,9.524,9.576,9.524,9.576,0.05200000000000138,0.4462973475456238,0.5320302844047546
m3_improved_prediction_w0000_c10_i038,m3_improved_prediction,0,10,F3,2396,2399,9.584,9.596,9.584,9.596,0.012000000000000455,0.3785102367401123,0.38732096552848816
m3_improved_prediction_w0000_c10_i039,m3_improved_prediction,0,10,F3,2403,2409,9.612,9.636,9.612,9.636,0.023999999999999133,0.41944947838783264,0.4744347631931305
m3_improved_prediction_w0000_c10_i040,m3_improved_prediction,0,10,F3,2428,2432,9.712,9.728,9.712,9.728,0.016000000000000014,0.3756803870201111,0.39615723490715027
m3_improved_prediction_w0000_c10_i041,m3_improved_prediction,0,10,F3,2446,2452,9.784,9.808,9.784,9.808,0.023999999999999133,0.42254555225372314,0.4442795217037201
m3_improved_prediction_w0000_c10_i042,m3_improved_prediction,0,10,F3,2455,2458,9.82,9.832,9.82,9.832,0.012000000000000455,0.3592958450317383,0.3647000193595886
m3_improved_prediction_w0000_c10_i043,m3_improved_prediction,0,10,F3,2468,2494,9.872,9.976,9.872,9.976,0.10400000000000098,0.6640857458114624,0.8327164649963379
m3_improved_prediction_w0000_c11_i000,m3_improved_prediction,0,11,F4,4,9,0.016,0.036,0.016,0.036,0.019999999999999997,0.5729838013648987,0.6806904673576355
m3_improved_prediction_w0000_c11_i001,m3_improved_prediction,0,11,F4,11,16,0.044,0.064,0.044,0.064,0.020000000000000004,0.5491377115249634,0.6249589323997498
m3_improved_prediction_w0000_c11_i002,m3_improved_prediction,0,11,F4,1023,1070,4.092,4.28,4.092,4.28,0.1880000000000006,0.5710791945457458,0.7862334847450256
m3_improved_prediction_w0000_c11_i003,m3_improved_prediction,0,11,F4,1095,1244,4.38,4.976,4.38,4.976,0.5960000000000001,0.6720672249794006,0.8169292211532593
m3_improved_prediction_w0000_c11_i004,m3_improved_prediction,0,11,F4,1262,1325,5.048,5.3,5.048,5.3,0.2519999999999998,0.6999596953392029,0.844105064868927
m3_improved_prediction_w0000_c11_i005,m3_improved_prediction,0,11,F4,1326,1328,5.304,5.312,5.304,5.312,0.008000000000000007,0.4214105010032654,0.4830450117588043
m3_improved_prediction_w0000_c11_i006,m3_improved_prediction,0,11,F4,1330,1333,5.32,5.332,5.32,5.332,0.011999999999999567,0.3902240991592407,0.40907424688339233
m3_improved_prediction_w0000_c11_i007,m3_improved_prediction,0,11,F4,1338,1339,5.352,5.356,5.352,5.356,0.0039999999999995595,0.4017588496208191,0.4017588496208191
m3_improved_prediction_w0000_c11_i008,m3_improved_prediction,0,11,F4,1365,1560,5.46,6.24,5.46,6.24,0.7800000000000002,0.6921403408050537,0.8647775053977966
m3_improved_prediction_w0000_c11_i009,m3_improved_prediction,0,11,F4,1561,1569,6.244,6.276,6.244,6.276,0.03200000000000003,0.37762463092803955,0.39255139231681824
m3_improved_prediction_w0000_c11_i010,m3_improved_prediction,0,11,F4,1601,1640,6.404,6.56,6.404,6.56,0.1559999999999997,0.47727149724960327,0.5986535549163818
m3_improved_prediction_w0000_c11_i011,m3_improved_prediction,0,11,F4,1649,1665,6.596,6.66,6.596,6.66,0.06400000000000006,0.4161117970943451,0.4574572741985321
m3_improved_prediction_w0000_c11_i012,m3_improved_prediction,0,11,F4,1684,1686,6.736,6.744,6.736,6.744,0.008000000000000007,0.3706125020980835,0.3737829625606537
m3_improved_prediction_w0000_c11_i013,m3_improved_prediction,0,11,F4,1734,1769,6.936,7.076,6.936,7.076,0.13999999999999968,0.5420026779174805,0.6681864261627197
m3_improved_prediction_w0000_c11_i014,m3_improved_prediction,0,11,F4,1809,1855,7.236,7.42,7.236,7.42,0.18400000000000016,0.5298081636428833,0.6825513243675232
m3_improved_prediction_w0000_c11_i015,m3_improved_prediction,0,11,F4,1863,1870,7.452,7.48,7.452,7.48,0.02800000000000047,0.4419487416744232,0.5010730624198914
m3_improved_prediction_w0000_c11_i016,m3_improved_prediction,0,11,F4,2007,2066,8.028,8.264,8.028,8.264,0.23599999999999888,0.6177492141723633,0.8342078328132629
m3_improved_prediction_w0000_c11_i017,m3_improved_prediction,0,11,F4,2070,2104,8.28,8.416,8.28,8.416,0.136000000000001,0.4219512939453125,0.508977472782135
m3_improved_prediction_w0000_c11_i018,m3_improved_prediction,0,11,F4,2106,2117,8.424,8.468,8.424,8.468,0.04400000000000048,0.44696885347366333,0.5135452151298523
m3_improved_prediction_w0000_c11_i019,m3_improved_prediction,0,11,F4,2122,2129,8.488,8.516,8.488,8.516,0.02800000000000047,0.40529152750968933,0.4434741139411926
m3_improved_prediction_w0000_c11_i020,m3_improved_prediction,0,11,F4,2131,2143,8.524,8.572,8.524,8.572,0.04800000000000004,0.47060441970825195,0.6213620901107788
m3_improved_prediction_w0000_c11_i021,m3_improved_prediction,0,11,F4,2149,2152,8.596,8.608,8.596,8.608,0.012000000000000455,0.3687115013599396,0.38557499647140503
m3_improved_prediction_w0000_c11_i022,m3_improved_prediction,0,11,F4,2157,2164,8.628,8.656,8.628,8.656,0.02800000000000047,0.3877709209918976,0.4105300307273865
m3_improved_prediction_w0000_c11_i023,m3_improved_prediction,0,11,F4,2174,2226,8.696,8.904,8.696,8.904,0.20800000000000018,0.5532351732254028,0.7385149002075195
m3_improved_prediction_w0000_c11_i024,m3_improved_prediction,0,11,F4,2227,2231,8.908,8.924,8.908,8.924,0.016000000000000014,0.3722989559173584,0.3875060975551605
m3_improved_prediction_w0000_c11_i025,m3_improved_prediction,0,11,F4,2237,2238,8.948,8.952,8.948,8.952,0.0039999999999995595,0.3585306704044342,0.3585306704044342
m3_improved_prediction_w0000_c11_i026,m3_improved_prediction,0,11,F4,2384,2391,9.536,9.564,9.536,9.564,0.02800000000000047,0.3674558997154236,0.38908621668815613
m3_improved_prediction_w0000_c11_i027,m3_improved_prediction,0,11,F4,2447,2448,9.788,9.792,9.788,9.792,0.0039999999999995595,0.36643970012664795,0.36643970012664795
m3_improved_prediction_w0000_c11_i028,m3_improved_prediction,0,11,F4,2449,2450,9.796,9.8,9.796,9.8,0.004000000000001336,0.3555035889148712,0.3555035889148712
m3_improved_prediction_w0000_c11_i029,m3_improved_prediction,0,11,F4,2469,2496,9.876,9.984,9.876,9.984,0.10800000000000054,0.605624794960022,0.738606870174408
m3_improved_prediction_w0000_c12_i000,m3_improved_prediction,0,12,F5,1272,1343,5.088,5.372,5.088,5.372,0.2839999999999998,0.6543256640434265,0.8144705891609192
m3_improved_prediction_w0000_c12_i001,m3_improved_prediction,0,12,F5,1344,1347,5.376,5.388,5.376,5.388,0.011999999999999567,0.3864785432815552,0.44076409935951233
m3_improved_prediction_w0000_c12_i002,m3_improved_prediction,0,12,F5,1384,1386,5.536,5.544,5.536,5.544,0.008000000000000007,0.3633725047111511,0.3699665367603302
m3_improved_prediction_w0000_c12_i003,m3_improved_prediction,0,12,F5,1388,1391,5.552,5.564,5.552,5.564,0.012000000000000455,0.3892894685268402,0.4154781103134155
m3_improved_prediction_w0000_c12_i004,m3_improved_prediction,0,12,F5,1392,1395,5.568,5.58,5.568,5.58,0.012000000000000455,0.3801007568836212,0.4260765016078949
m3_improved_prediction_w0000_c12_i005,m3_improved_prediction,0,12,F5,1396,1397,5.584,5.588,5.584,5.588,0.004000000000000448,0.3665272295475006,0.3665272295475006
m3_improved_prediction_w0000_c13_i000,m3_improved_prediction,0,13,F6,1061,1063,4.244,4.252,4.244,4.252,0.008000000000000007,0.3935708999633789,0.3954660892486572
m3_improved_prediction_w0000_c13_i001,m3_improved_prediction,0,13,F6,1268,1351,5.072,5.404,5.072,5.404,0.33199999999999985,0.6392498016357422,0.7870519161224365
